co_ppm,so2_ppm,temperature_c,humidity_pct,device_health,hour,near_school,near_clinic,risk_class
14.78,10.72,39.91,88.96,0,14,0,0,high
21.07,17.31,26.01,63.1,1,22,1,0,high
4.18,8.15,40.48,23.32,1,8,0,0,medium
21.2,7.21,39.99,37.07,1,5,0,0,high
2.71,17.32,41.32,32.91,1,17,0,0,medium
4.2,10.79,20.64,71.75,1,3,0,0,medium
6.86,1.11,22.42,41.79,1,18,0,0,low
25.3,10.13,40.71,40.8,1,21,0,0,high
11.07,3.38,22.01,90.46,1,10,0,0,low
10.91,7.14,39.32,36.43,0,2,0,0,medium
11.21,3.1,21.17,93.07,1,3,0,0,low
8.61,3.1,22.05,70.15,0,23,1,0,low
8.05,4.69,36.36,57.81,1,21,1,0,low
1.49,4.14,39.11,49.62,1,20,0,0,low
20.14,2.56,26.42,43.03,1,11,0,0,medium
3.8,17.3,30.21,94.98,1,22,0,0,medium
45.38,12.2,39.19,57.89,1,13,0,0,high
6.47,21.78,28.44,54.5,1,2,1,0,high
9.66,0.65,42.82,65.65,0,4,1,0,medium
22.52,4.55,35.9,90.96,1,14,1,0,medium
12.93,20.27,22.49,69.43,1,21,0,0,high
11.62,21.9,21.01,39.44,1,19,1,0,high
15.14,8.11,21.38,23.8,1,15,0,0,medium
12.02,3.4,31.1,77.38,0,4,1,0,medium
13.3,3.27,37.16,36.52,1,20,0,0,low
12.98,16.08,39.45,51.91,1,1,0,0,high
2.32,3.85,31.25,31.79,1,4,1,0,low
1.52,7.15,28.23,72.05,1,19,0,0,low
13.58,8.28,29.32,38.2,1,10,0,0,medium
28.04,16.48,31.7,72.71,1,20,1,0,high
2.88,3.6,37.0,94.82,1,3,0,0,low
8.52,2.62,30.14,67.07,1,19,0,0,low
30.75,26.27,40.55,48.15,1,21,0,0,high
18.77,9.36,41.12,81.02,1,20,0,0,medium
9.15,7.27,28.28,73.45,1,11,1,1,medium
4.94,2.34,33.7,73.05,1,20,0,0,low
13.71,2.94,39.51,68.29,1,20,0,1,medium
8.18,13.62,33.12,85.02,1,12,0,0,medium
55.51,6.99,36.41,83.64,1,19,1,0,high
17.88,3.18,24.72,31.82,1,15,1,0,medium
6.9,5.39,26.98,30.82,1,1,0,0,low
24.65,1.64,43.27,59.8,1,1,0,0,medium
9.6,1.24,43.71,60.74,1,3,0,0,low
17.72,6.58,25.3,93.17,1,22,1,0,medium
1.59,3.85,38.69,58.83,1,7,0,0,low
29.44,3.84,29.2,36.78,1,21,1,0,medium
9.47,2.04,30.11,31.62,1,2,1,0,low
4.5,7.08,44.94,93.14,1,20,1,0,medium
3.59,12.59,39.07,52.98,1,12,0,0,medium
5.98,7.89,38.11,30.63,1,23,0,0,medium
18.52,4.62,20.05,61.6,1,16,0,1,medium
26.4,2.63,28.58,81.25,1,21,1,0,medium
10.28,4.33,25.05,31.15,1,20,1,1,medium
10.55,5.76,41.55,66.22,1,3,1,0,high
15.9,5.57,28.22,69.71,1,20,0,1,medium
38.66,4.28,21.46,91.42,1,3,1,0,high
6.21,3.01,20.44,38.14,1,21,0,1,low
17.79,3.05,28.46,79.59,1,15,0,0,low
5.87,10.72,40.55,55.47,1,8,0,0,medium
27.86,5.58,23.79,49.19,1,23,1,1,high
13.58,2.84,41.85,93.35,1,9,0,0,medium
14.25,5.58,29.26,35.99,0,11,1,0,medium
11.54,3.39,23.15,36.81,1,15,1,0,medium
3.48,5.82,29.27,39.84,0,8,1,0,medium
18.14,4.98,21.0,49.81,1,14,0,0,low
15.15,18.15,26.78,74.84,1,9,0,0,medium
7.43,9.27,30.72,40.61,1,1,0,0,low
7.21,3.73,30.94,21.73,1,0,1,0,medium
5.4,4.43,36.74,36.52,1,22,0,0,low
16.91,11.66,43.51,26.98,1,14,1,0,high
1.84,15.15,39.03,81.61,1,18,0,1,high
8.92,6.6,39.5,58.5,1,21,0,0,medium
16.0,22.01,30.9,26.49,1,11,0,0,high
3.33,8.46,23.46,81.27,1,22,1,0,medium
4.98,11.06,42.6,22.54,1,13,0,0,high
11.67,6.44,35.99,68.33,1,1,1,0,medium
14.72,10.59,30.73,81.07,1,14,0,1,high
23.42,11.47,30.17,21.82,1,11,0,0,high
20.62,2.44,42.03,68.3,1,5,0,1,high
10.47,7.29,36.3,84.53,1,12,0,0,medium
20.09,9.01,41.18,49.31,1,1,0,0,high
8.93,18.35,23.38,30.72,1,16,0,0,medium
4.81,5.64,34.64,90.08,1,18,0,0,low
12.54,11.27,28.19,50.05,1,9,0,0,medium
15.24,14.33,44.32,91.38,0,4,0,1,high
11.44,10.9,21.72,28.83,1,11,0,0,medium
7.72,6.7,32.89,40.45,1,6,0,0,low
8.27,0.67,43.43,28.09,1,14,0,0,low
11.5,8.02,33.23,72.88,1,22,0,0,medium
10.91,7.27,27.61,70.1,1,15,0,0,medium
19.96,6.06,44.29,51.93,1,6,0,0,medium
19.97,0.5,31.6,40.7,1,5,0,0,low
17.53,9.61,37.99,87.27,1,6,1,0,medium
19.0,1.99,27.62,66.34,1,15,0,0,low
18.91,7.1,20.26,93.62,1,14,0,0,medium
4.81,14.74,36.81,82.69,1,14,0,0,medium
7.62,7.8,27.6,29.72,1,3,0,0,low
18.86,11.92,31.41,33.84,1,10,0,0,medium
8.29,0.7,30.09,65.63,1,1,0,0,low
27.82,9.33,29.34,30.34,1,1,0,0,medium
23.8,17.88,44.64,51.65,1,5,1,0,high
8.35,2.46,28.95,66.95,1,10,0,0,low
11.86,3.47,24.91,91.57,1,15,0,0,low
19.31,19.56,33.14,30.42,1,10,1,0,high
16.45,7.41,38.14,44.48,1,23,0,0,medium
15.53,4.84,20.95,31.32,1,19,0,0,low
4.93,5.76,25.27,27.45,1,2,0,1,medium
12.38,4.23,43.03,62.0,0,10,1,0,medium
3.05,0.91,40.16,87.77,1,14,1,1,medium
21.31,6.63,28.23,82.96,1,7,0,0,medium
3.84,13.79,43.38,32.23,0,13,0,0,medium
8.08,8.39,44.64,93.53,1,23,0,0,medium
10.98,7.94,41.65,46.83,1,16,0,1,high
6.43,8.29,32.75,67.9,1,16,0,0,low
18.26,9.78,24.07,60.07,1,9,1,0,medium
12.84,5.81,41.1,75.27,1,22,0,0,medium
6.26,1.37,39.71,81.0,1,2,1,0,medium
7.09,8.38,34.53,41.5,1,23,0,1,medium
37.34,7.16,28.0,84.61,1,7,0,0,high
13.63,16.35,28.76,47.89,1,12,0,0,medium
16.24,7.45,41.67,39.69,1,13,0,0,medium
10.57,1.24,24.62,71.1,1,17,0,0,low
7.06,8.83,26.91,54.95,1,8,0,0,low
16.52,17.9,20.68,73.26,1,15,1,0,high
9.58,2.18,40.07,87.01,1,1,0,0,low
8.15,15.09,21.97,21.83,1,6,1,0,high
1.29,7.0,37.72,86.72,1,12,0,0,low
8.48,3.05,23.81,23.36,1,10,0,0,low
6.0,2.91,32.78,37.97,1,15,1,0,low
6.98,2.36,35.31,94.94,1,11,0,0,low
15.54,19.92,41.13,20.73,1,2,0,0,high
21.09,8.76,39.32,92.0,0,19,0,1,high
48.79,22.93,25.48,89.46,1,2,0,0,high
7.51,5.93,30.74,73.61,1,6,1,0,medium
11.6,11.46,38.63,45.35,1,1,1,1,high
2.04,5.93,38.07,92.73,1,17,1,1,high
31.29,5.47,21.87,46.11,1,23,0,0,medium
16.01,5.28,37.89,43.93,1,20,1,0,medium
9.22,0.77,38.16,72.0,1,11,0,0,low
9.56,11.97,21.32,25.88,0,21,1,0,medium
2.52,11.53,39.39,59.36,1,10,0,0,medium
3.21,5.6,38.23,67.7,1,10,0,0,medium
3.48,8.77,25.68,38.32,1,4,1,0,medium
21.74,7.54,30.76,72.57,1,14,0,0,medium
39.53,8.75,41.74,55.3,1,22,1,0,high
13.78,12.83,20.1,43.43,1,3,0,0,medium
8.94,1.81,20.46,91.52,1,0,1,0,low
21.76,6.49,40.58,67.12,1,22,0,0,high
32.88,3.79,37.18,39.14,1,13,0,0,medium
16.59,23.38,35.03,82.19,1,4,0,0,high
10.5,6.62,20.61,81.84,1,20,0,0,medium
5.25,1.13,44.11,32.94,1,23,0,0,low
9.43,6.48,29.44,51.02,1,20,1,0,medium
6.77,5.37,32.35,43.33,1,20,0,0,low
3.86,13.49,20.1,56.91,1,1,0,1,medium
0.64,9.23,35.57,26.97,1,14,0,0,low
13.99,1.9,31.25,78.15,1,11,0,0,low
26.76,9.13,41.56,45.69,1,0,0,0,high
20.51,3.51,35.21,56.86,1,23,0,0,medium
20.56,2.33,26.27,47.11,1,0,0,1,medium
23.18,9.53,40.67,40.33,1,10,0,0,high
9.96,2.46,44.77,62.64,1,3,1,0,medium
8.7,3.09,21.62,59.74,1,16,0,0,low
2.43,2.84,30.24,87.73,1,18,1,0,low
13.77,14.93,22.06,46.67,1,16,0,0,medium
31.63,10.6,22.58,32.12,1,21,0,0,high
11.48,9.43,23.88,21.14,1,4,1,1,high
32.05,6.72,35.16,58.53,1,6,0,0,medium
4.42,14.75,39.62,59.8,1,18,0,0,medium
4.67,6.76,24.35,33.11,1,10,1,0,medium
5.26,12.54,38.44,79.81,1,21,0,0,medium
5.69,9.98,25.26,28.26,1,12,0,0,low
33.22,8.2,41.93,51.07,1,12,0,0,high
12.13,9.34,43.0,47.18,1,2,0,1,high
16.93,8.74,22.25,53.16,1,11,1,0,medium
19.99,14.67,30.62,45.69,1,12,1,0,high
22.37,6.58,27.59,53.25,1,21,1,1,high
9.53,5.76,35.94,67.33,1,0,0,0,low
8.38,3.28,38.55,92.91,1,2,1,0,medium
5.95,5.14,23.75,37.51,1,21,0,0,low
6.54,5.77,25.89,87.1,0,23,0,1,medium
11.8,2.89,26.52,86.81,1,6,0,0,low
1.8,4.29,36.72,52.85,1,17,0,0,low
8.39,15.54,22.69,62.1,1,21,0,0,medium
4.99,5.23,30.32,72.24,1,20,1,0,medium
3.93,3.06,43.6,91.09,0,5,0,0,low
2.95,6.27,36.96,86.33,1,3,0,0,low
11.64,15.75,34.7,44.82,1,23,1,0,high
20.87,5.76,29.8,61.96,1,16,0,0,medium
9.3,6.07,21.58,25.61,1,20,1,0,medium
15.91,12.8,35.87,36.24,1,18,1,0,high
3.21,11.34,35.34,38.64,1,7,1,0,medium
3.8,19.13,29.91,54.79,1,9,1,0,medium
4.92,5.22,27.89,33.85,1,4,1,1,medium
2.39,6.58,37.71,23.03,0,16,0,0,medium
8.08,1.7,26.05,93.87,1,18,0,0,low
22.21,3.64,24.8,36.55,0,6,0,0,medium
6.26,12.7,35.38,29.12,0,2,0,1,medium
5.11,21.61,33.39,94.27,1,16,1,0,high
7.65,11.97,43.44,78.44,1,6,0,0,medium
8.07,15.15,40.6,45.0,1,8,0,1,high
0.66,7.81,34.85,89.02,1,23,0,0,low
7.56,0.61,40.57,64.51,1,9,0,1,medium
14.66,3.41,26.96,50.3,1,0,0,1,medium
9.23,9.4,39.28,81.04,1,19,0,0,medium
10.55,12.0,20.59,59.02,1,19,0,0,medium
5.54,16.92,40.83,44.27,1,22,0,0,medium
20.66,5.24,29.2,66.23,1,15,0,1,high
5.74,2.79,34.89,65.68,1,22,1,0,low
10.88,6.64,29.7,62.29,1,23,0,0,medium
1.38,14.78,33.26,41.22,1,5,0,0,medium
17.88,4.92,30.03,34.31,1,4,0,1,medium
15.44,4.28,20.06,48.13,1,0,0,0,low
7.16,0.75,21.54,55.23,1,11,0,0,low
28.11,1.55,34.37,89.0,0,18,0,0,medium
4.79,5.85,35.58,75.26,1,16,1,0,medium
14.22,1.81,36.49,44.76,1,13,0,0,low
3.65,9.78,42.28,44.11,1,14,1,0,medium
14.53,18.05,41.34,55.0,1,4,0,0,high
15.04,13.96,40.85,32.44,0,12,0,0,high
18.85,10.37,25.98,86.34,1,16,1,1,high
28.35,14.47,23.68,60.78,1,15,0,0,high
23.62,6.17,38.31,22.95,1,4,0,0,high
9.97,5.44,40.17,63.95,1,9,1,0,medium
9.58,17.29,25.84,27.54,1,13,1,0,medium
13.09,3.71,30.12,21.9,1,11,0,1,medium
32.47,2.2,20.73,59.1,1,9,1,0,medium
10.21,7.63,35.3,32.85,1,6,1,0,medium
11.61,11.23,30.5,35.45,1,5,0,0,medium
30.13,12.41,33.22,47.45,0,15,1,0,high
12.77,11.78,34.05,50.7,1,11,0,0,medium
12.17,4.02,34.37,71.05,1,19,0,0,low
18.78,27.8,21.11,54.48,1,19,1,0,high
5.59,19.2,23.93,77.27,0,10,0,0,medium
11.4,14.47,24.47,50.33,1,21,0,1,high
15.78,2.57,24.89,31.42,1,21,1,0,medium
11.77,0.46,29.95,29.02,1,4,0,0,low
5.43,3.8,22.0,48.44,1,11,1,1,medium
21.49,9.39,29.78,92.85,1,12,1,1,high
10.13,3.16,21.01,44.75,1,13,0,0,low
3.68,4.28,23.47,56.51,1,18,1,0,low
12.8,1.85,33.07,70.5,0,15,0,0,low
20.1,4.52,23.12,50.36,0,7,0,0,medium
1.97,8.56,27.9,82.27,1,7,1,0,medium
20.44,7.34,28.76,79.42,1,21,1,1,high
9.31,17.79,33.79,39.15,1,4,1,0,medium
10.14,0.81,35.4,94.8,1,9,0,0,low
15.28,9.85,32.56,91.33,1,3,1,0,medium
6.04,17.32,28.03,21.14,1,12,1,1,high
4.97,4.12,42.38,62.0,1,0,0,0,low
3.97,1.8,27.37,84.94,1,9,1,0,low
16.47,14.09,22.58,66.22,1,15,0,0,medium
2.17,11.08,25.2,60.92,1,18,0,0,medium
6.13,4.27,36.99,56.76,1,21,0,0,low
23.07,7.0,33.46,33.37,1,16,0,0,medium
10.91,6.08,27.28,85.02,1,19,0,0,medium
49.15,7.91,27.05,64.17,1,16,0,0,high
3.49,2.22,28.05,44.38,1,1,0,1,low
7.27,10.47,26.49,65.82,0,12,0,1,medium
19.51,6.09,28.39,77.04,1,8,0,0,medium
23.34,6.33,36.89,36.72,1,3,0,0,medium
16.67,5.7,26.25,43.59,1,21,1,0,medium
15.46,6.12,29.37,34.21,0,3,0,0,medium
12.45,5.68,33.73,90.99,0,15,0,0,medium
14.3,12.38,24.52,54.34,1,12,0,0,medium
31.92,12.74,25.58,90.67,1,11,0,0,high
4.61,1.31,36.67,90.85,1,13,0,0,low
4.74,4.77,40.38,76.45,1,2,0,0,low
16.04,30.37,40.9,81.02,0,0,0,0,high
5.18,8.99,27.05,26.62,1,14,0,1,medium
27.0,2.88,32.61,92.53,1,3,1,0,medium
4.36,5.49,37.78,51.34,0,22,0,0,low
13.44,15.72,37.45,22.56,1,3,0,0,high
2.45,2.28,29.38,73.23,1,19,0,0,low
18.52,7.06,23.91,68.09,1,1,1,0,medium
0.82,7.71,21.26,22.79,1,5,0,0,medium
15.44,12.13,20.37,40.14,1,23,0,1,high
7.88,12.33,44.4,46.94,1,23,0,0,medium
14.86,6.84,33.95,54.98,1,7,1,0,medium
8.26,3.88,26.97,48.48,1,21,0,0,low
1.64,2.77,21.05,25.45,1,20,0,0,low
14.59,11.99,27.64,89.36,1,2,0,0,medium
10.55,3.59,23.63,22.35,1,16,0,0,medium
12.85,26.1,21.46,51.4,1,9,1,0,high
8.76,1.57,38.17,36.02,0,14,0,0,low
16.59,3.9,30.28,37.57,1,6,0,0,low
21.54,1.48,29.67,92.37,1,2,0,0,medium
6.48,7.09,20.51,78.74,0,14,0,0,low
14.88,20.48,32.44,44.94,1,15,0,0,high
8.36,28.73,44.92,22.52,0,22,0,0,high
28.86,2.67,28.1,84.81,1,7,0,0,medium
8.91,7.12,27.68,31.55,1,18,0,1,medium
10.04,8.54,39.3,40.54,1,10,0,1,high
11.29,8.71,22.17,21.62,1,5,0,0,medium
17.04,6.18,41.85,27.32,1,23,1,1,high
7.58,8.52,42.64,85.38,1,7,0,1,medium
6.39,11.87,24.15,69.44,1,15,0,0,medium
33.99,3.13,20.27,42.88,1,20,1,0,medium
18.61,2.4,24.48,86.3,1,10,0,0,low
6.44,5.46,32.78,93.44,1,10,1,1,medium
6.24,4.26,44.32,60.31,1,7,0,0,low
14.16,6.9,25.19,35.62,1,15,0,0,medium
8.14,10.95,42.07,20.96,1,2,0,0,high
19.07,3.96,30.36,52.53,1,17,0,0,low
21.09,7.3,39.66,88.45,1,9,0,0,high
8.93,9.64,23.38,43.62,1,4,0,0,low
6.73,4.79,43.9,66.87,1,5,0,0,low
10.86,2.78,39.81,44.92,1,20,1,0,medium
4.28,7.07,28.08,38.58,1,7,0,0,low
7.51,3.83,33.94,44.83,1,22,0,1,low
10.45,4.12,27.09,88.64,1,0,1,0,medium
2.4,9.73,34.13,61.39,1,12,0,0,low
6.51,8.54,23.81,67.28,0,22,1,0,medium
14.87,7.0,44.32,84.28,1,12,0,1,high
5.24,12.58,29.03,21.46,1,8,1,0,high
21.82,3.54,23.74,91.35,1,12,0,0,medium
10.53,6.43,28.14,40.07,1,11,0,1,medium
23.88,8.19,39.83,92.19,1,23,0,1,high
3.83,8.67,40.79,71.16,0,2,0,0,medium
17.86,12.6,34.38,39.56,1,20,0,0,medium
27.22,8.32,32.67,43.87,1,9,0,0,medium
12.54,7.65,43.43,83.54,1,23,1,0,high
4.27,11.14,38.45,71.99,1,20,0,0,medium
21.76,9.57,32.36,55.02,1,1,0,0,medium
21.23,4.92,35.01,56.17,1,22,0,1,medium
15.4,7.67,35.06,83.8,0,22,1,1,high
5.06,27.89,28.9,57.85,1,14,1,0,high
10.04,12.29,36.88,62.04,1,20,1,1,high
17.66,8.73,37.75,36.51,1,8,0,0,medium
9.66,5.37,26.2,42.51,1,21,0,0,low
6.53,3.9,34.33,26.8,1,15,1,1,medium
48.42,13.87,39.79,33.89,1,11,0,0,high
10.51,11.35,44.52,93.22,1,1,1,0,high
14.54,14.16,38.64,49.28,1,22,1,1,high
1.24,8.57,28.88,23.48,0,2,0,0,medium
15.85,2.08,40.78,70.57,0,9,1,1,high
23.48,4.39,21.67,20.65,1,3,0,0,medium
14.58,6.36,23.84,66.19,1,1,0,0,medium
13.14,12.3,25.14,43.99,1,22,0,0,medium
9.26,2.53,31.93,65.35,1,15,1,0,low
18.68,5.25,40.82,40.91,1,0,0,0,medium
7.69,7.21,43.24,75.54,1,20,0,1,medium
14.7,5.27,21.35,93.66,1,3,1,0,medium
19.88,5.06,39.46,49.51,1,4,0,1,high
1.53,10.1,20.22,74.07,1,7,1,0,medium
5.71,11.02,21.14,82.89,1,3,0,0,medium
14.07,9.86,37.27,49.88,0,20,0,0,medium
34.41,2.93,21.21,61.96,1,5,0,0,medium
10.46,9.17,33.16,46.64,1,7,0,0,medium
10.54,15.43,35.85,22.12,1,8,0,0,high
2.13,10.68,43.63,74.71,1,0,0,1,high
9.72,5.78,29.67,55.25,1,20,0,1,medium
13.0,20.34,31.63,86.51,1,20,0,0,high
2.6,3.67,35.2,62.66,1,23,0,0,low
4.1,12.77,27.76,55.33,1,22,0,0,medium
16.06,2.25,44.99,78.35,1,17,0,0,medium
4.3,15.07,27.39,78.11,1,12,0,0,medium
9.11,2.72,41.8,83.53,1,11,0,0,low
11.38,8.41,32.89,89.49,1,13,0,0,medium
5.85,1.49,38.95,81.73,1,13,0,1,medium
7.18,43.64,27.8,91.67,1,20,1,0,high
9.09,8.97,21.82,23.11,1,8,1,0,medium
21.84,5.18,25.27,33.43,1,3,1,0,high
2.5,4.22,43.19,76.25,1,15,1,1,medium
36.47,5.85,44.38,36.0,1,18,1,0,high
12.71,2.33,35.39,49.36,1,17,1,0,medium
6.46,24.93,34.03,84.26,1,7,0,0,medium
21.77,2.46,33.68,69.46,1,1,0,1,medium
16.08,17.39,37.08,38.2,1,18,1,0,high
9.7,3.89,23.38,34.33,1,6,0,0,low
6.12,6.4,34.55,91.0,1,18,0,0,low
34.25,22.24,39.47,48.1,1,4,1,1,emergency
8.2,6.69,31.46,57.77,1,2,0,0,low
29.05,8.36,26.79,75.84,1,5,1,0,high
12.09,2.94,44.21,24.15,1,4,0,0,medium
18.48,4.82,34.39,93.28,1,20,1,0,medium
9.11,5.2,40.04,37.52,1,6,0,0,medium
15.91,5.61,31.5,48.38,1,20,1,0,medium
16.37,8.81,27.6,84.53,1,16,1,0,medium
6.2,5.61,43.91,21.48,1,16,0,0,medium
5.27,24.51,32.79,51.25,1,0,1,0,high
23.0,5.57,40.01,37.63,1,15,0,0,high
9.85,3.63,36.33,32.86,1,11,1,0,low
20.78,6.16,23.37,81.12,1,7,0,1,high
19.27,11.21,44.06,57.55,1,22,0,1,high
8.71,3.05,30.25,29.3,0,14,0,0,low
14.79,5.11,27.27,65.11,1,3,0,0,medium
10.13,11.82,27.16,23.45,1,9,0,0,high
11.38,2.51,43.39,37.06,1,14,0,0,medium
2.54,6.36,36.03,45.56,0,0,0,0,low
9.13,11.52,42.61,38.85,1,12,1,0,high
6.28,4.1,25.75,69.39,1,15,0,0,low
14.54,13.1,39.06,24.23,1,6,1,0,high
5.65,13.74,30.75,55.96,1,8,1,0,medium
2.88,15.6,29.12,59.42,1,14,0,0,medium
22.71,11.68,25.09,79.75,1,12,1,0,high
13.73,9.18,34.57,81.59,1,16,1,0,medium
31.83,12.57,39.62,48.85,1,4,1,0,high
16.28,21.2,30.86,29.34,1,10,1,0,high
26.24,4.17,32.88,94.79,1,8,0,1,medium
28.05,6.31,38.05,84.12,1,19,0,0,high
14.1,9.98,37.53,68.47,1,15,0,0,medium
35.73,6.24,41.03,22.65,1,16,0,0,high
2.7,0.76,28.28,25.29,1,2,0,0,low
40.85,14.41,42.5,82.02,1,12,1,0,emergency
6.37,1.57,21.03,49.21,1,4,0,0,low
10.07,2.41,22.67,88.81,1,20,1,0,medium
4.45,5.79,34.63,78.45,1,22,0,0,low
5.76,7.82,21.0,88.99,1,13,1,1,medium
0.82,4.0,26.07,90.41,0,16,0,0,low
7.29,5.86,44.41,66.83,1,15,1,1,high
4.77,5.45,36.94,92.54,0,0,0,1,medium
17.83,7.21,36.11,62.56,1,18,1,0,medium
12.9,4.23,27.67,59.88,1,8,0,0,low
19.95,20.11,35.34,43.33,1,2,0,0,high
1.58,3.97,41.3,77.85,1,10,0,0,low
2.2,2.33,36.17,21.17,1,17,1,1,medium
13.61,11.9,41.65,65.23,1,3,0,0,high
39.95,10.07,39.89,22.76,1,13,1,1,emergency
4.82,10.98,30.61,73.29,1,10,1,0,medium
8.43,5.27,29.02,66.54,1,8,0,0,low
8.04,6.28,28.69,78.94,1,10,0,0,low
27.17,4.44,22.58,62.16,1,17,0,0,medium
8.32,9.64,41.75,36.4,1,8,0,1,medium
14.01,12.35,23.01,94.51,1,5,1,1,high
6.7,31.66,31.57,91.01,1,2,0,1,high
30.22,28.17,39.82,65.25,1,22,0,0,high
9.3,15.46,32.94,64.4,1,19,0,0,medium
4.58,20.8,22.63,71.28,1,5,0,0,medium
6.05,10.1,34.5,94.75,1,4,0,0,medium
20.64,4.95,26.45,61.55,1,4,0,0,medium
11.62,0.95,37.3,49.89,0,5,0,0,low
8.62,1.76,21.53,84.3,1,0,0,0,low
25.28,11.47,33.05,58.28,1,4,1,0,high
4.5,3.75,32.92,84.1,1,18,0,0,low
10.79,8.54,38.55,71.22,1,21,1,1,high
11.4,7.76,27.06,62.3,1,18,1,0,medium
11.08,12.9,27.59,84.19,1,6,1,0,high
1.58,6.17,44.93,79.06,1,15,0,0,medium
3.7,1.17,29.47,70.46,1,7,0,0,low
5.61,5.38,32.56,72.96,1,21,0,0,low
8.69,4.81,34.69,63.36,1,22,1,1,medium
9.61,5.46,31.68,31.7,1,22,0,0,low
7.67,1.86,44.94,92.7,1,16,0,0,low
12.32,5.22,28.23,77.84,1,4,1,0,medium
16.34,4.18,28.33,59.55,0,12,1,1,medium
9.87,6.75,30.88,53.84,1,4,0,0,low
6.33,13.76,31.47,38.31,1,3,0,0,medium
4.61,3.05,37.14,89.5,1,16,0,1,low
6.34,4.04,31.18,27.19,1,19,1,0,low
17.57,8.06,27.27,42.89,1,20,0,0,medium
13.2,10.53,34.94,22.41,1,17,0,0,high
30.94,10.01,35.52,83.53,1,3,0,0,high
3.07,5.92,32.32,37.83,1,18,1,0,medium
8.71,9.03,37.85,22.26,1,17,1,0,medium
12.04,2.74,27.11,39.71,1,14,0,0,low
32.13,8.2,23.19,52.67,1,11,0,0,medium
1.81,2.8,32.15,64.99,1,5,0,1,low
6.32,7.7,39.39,29.34,1,6,0,1,medium
12.85,2.07,39.1,64.4,1,14,1,0,medium
14.16,14.34,37.11,65.18,1,4,0,0,medium
6.77,2.54,24.23,57.22,1,9,0,0,low
3.96,7.53,23.29,79.81,1,19,0,1,medium
17.92,5.42,25.65,83.76,1,10,1,0,medium
22.53,1.91,31.88,36.12,1,5,0,1,medium
27.68,4.3,39.28,92.36,1,20,0,0,medium
9.44,10.99,26.91,73.22,1,3,1,0,medium
9.08,2.8,30.21,68.6,0,1,1,0,low
18.62,9.47,42.87,77.3,1,15,0,0,medium
12.91,1.01,27.42,89.5,1,12,0,0,low
16.55,4.96,20.21,29.74,1,18,0,0,low
16.11,11.6,20.16,30.66,1,8,1,0,high
22.77,2.52,28.61,79.03,1,20,0,0,medium
3.42,0.8,32.81,50.05,1,23,0,0,low
16.15,6.44,43.78,86.72,1,19,0,0,medium
4.16,6.84,23.05,93.69,0,18,0,0,low
7.85,6.65,32.63,64.47,1,4,0,0,low
32.82,12.11,36.19,89.23,0,1,1,0,high
3.03,5.76,30.84,72.83,1,1,0,1,medium
14.27,1.34,41.71,27.2,0,22,0,0,medium
14.12,24.6,36.1,77.75,1,20,0,0,high
17.06,5.97,26.6,47.5,0,12,0,1,medium
12.39,8.89,42.48,39.55,1,19,0,0,medium
8.68,4.23,29.88,38.6,0,21,0,0,low
12.81,6.8,28.51,33.28,1,19,1,0,medium
26.01,8.51,43.64,70.47,0,22,0,0,high
1.07,4.35,27.61,75.43,1,11,0,0,low
21.98,6.65,36.67,55.97,1,9,1,0,high
15.65,4.3,28.81,74.64,1,1,0,0,low
3.05,15.51,22.02,74.71,0,15,0,0,medium
14.64,5.66,36.24,51.66,1,17,0,0,medium
45.87,20.86,36.06,64.56,1,17,1,0,emergency
7.41,4.38,36.54,50.79,1,19,1,0,low
34.43,9.46,27.46,86.29,1,20,0,0,medium
10.81,2.75,22.95,37.99,1,14,1,0,medium
12.55,3.78,21.82,34.09,1,9,0,0,low
13.42,6.33,34.51,29.25,1,22,1,0,medium
13.68,5.31,39.24,61.13,1,15,0,0,medium
3.22,9.82,31.36,85.68,1,23,0,0,low
12.52,5.74,23.99,89.67,1,7,0,0,medium
11.43,13.26,33.57,32.67,1,6,0,0,medium
33.02,3.09,44.23,91.68,1,12,0,0,medium
12.64,3.9,39.66,31.99,1,12,0,0,medium
21.88,0.74,22.39,86.89,0,3,0,0,medium
19.61,22.84,41.2,63.34,1,4,0,0,high
9.46,6.99,37.77,31.63,1,16,1,0,medium
26.21,4.79,44.81,68.51,1,11,0,1,high
2.34,6.28,38.18,82.8,1,3,0,0,medium
3.52,6.5,33.29,81.49,1,3,0,0,low
24.68,1.81,42.73,88.35,1,2,0,0,medium
34.78,5.61,24.67,83.04,1,7,0,0,medium
12.01,6.52,21.61,51.26,1,12,1,0,medium
2.39,1.63,39.22,67.27,1,20,0,1,medium
5.3,14.95,26.13,77.82,1,3,0,0,medium
6.01,17.27,31.33,67.93,1,22,0,1,medium
26.53,9.92,37.81,74.89,1,16,0,1,high
14.42,8.26,31.92,78.8,1,7,0,1,medium
36.75,4.83,32.28,25.02,1,0,0,1,high
31.52,2.77,29.47,68.15,1,8,0,0,medium
19.11,8.12,43.2,84.38,1,5,1,0,high
5.99,3.46,35.99,85.23,1,8,1,0,low
4.43,25.58,30.02,25.13,1,11,0,0,medium
13.05,25.02,29.33,94.05,1,10,1,1,high
14.71,16.59,27.94,63.64,1,10,1,0,high
7.11,1.57,22.4,94.53,1,19,0,0,low
20.12,6.62,33.28,72.3,1,21,0,1,high
